,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,data_qc
28,2022-11-29 16:44:28,NA,NA,NA,NA,NA,NA,NA,2
29,2022-11-29 16:44:29,NA,NA,NA,NA,NA,NA,NA,2
30,2022-11-29 16:44:30,NA,NA,NA,NA,NA,NA,NA,2
31,2022-11-29 16:44:31,NA,NA,NA,NA,NA,NA,NA,2
32,2022-11-29 16:44:32,NA,NA,NA,NA,NA,NA,NA,2
33,2022-11-29 16:44:33,NA,NA,NA,NA,NA,NA,NA,2
34,2022-11-29 16:44:34,NA,NA,NA,NA,NA,NA,NA,2
35,2022-11-29 16:44:35,NA,NA,NA,NA,NA,NA,NA,2
36,2022-11-29 16:44:36,NA,NA,NA,NA,NA,NA,NA,2
37,2022-11-29 16:44:37,NA,NA,NA,NA,NA,NA,NA,2
38,2022-11-29 16:44:38,NA,NA,NA,NA,NA,NA,NA,2
39,2022-11-29 16:44:39,NA,NA,NA,NA,NA,NA,NA,2
40,2022-11-29 16:44:40,NA,NA,NA,NA,NA,NA,NA,2
41,2022-11-29 16:44:41,NA,NA,NA,NA,NA,NA,NA,2
42,2022-11-29 16:44:42,NA,NA,NA,NA,NA,NA,NA,2
43,2022-11-29 16:44:43,NA,NA,NA,NA,NA,NA,NA,2
44,2022-11-29 16:44:44,NA,NA,NA,NA,NA,NA,NA,2
45,2022-11-29 16:44:45,NA,NA,NA,NA,NA,NA,NA,2
46,2022-11-29 16:44:46,NA,NA,NA,NA,NA,NA,NA,2
47,2022-11-29 16:44:47,NA,NA,NA,NA,NA,NA,NA,2
48,2022-11-29 16:44:48,NA,NA,NA,NA,NA,NA,NA,2
49,2022-11-29 16:44:49,NA,NA,NA,NA,NA,NA,NA,2
50,2022-11-29 16:44:50,NA,NA,NA,NA,NA,NA,NA,2
51,2022-11-29 16:44:51,NA,NA,NA,NA,NA,NA,NA,2
52,2022-11-29 16:44:52,NA,NA,NA,NA,NA,NA,NA,2
53,2022-11-29 16:44:53,NA,NA,NA,NA,NA,NA,NA,2
54,2022-11-29 16:44:54,NA,NA,NA,NA,NA,NA,NA,2
55,2022-11-29 16:44:55,NA,NA,NA,NA,NA,NA,NA,2
56,2022-11-29 16:44:56,NA,NA,NA,NA,NA,NA,NA,2
57,2022-11-29 16:44:57,NA,NA,NA,NA,NA,NA,NA,2
58,2022-11-29 16:44:58,NA,NA,NA,NA,NA,NA,NA,2
59,2022-11-29 16:44:59,NA,NA,NA,NA,NA,NA,NA,2
60,2022-11-29 16:45:00,NA,NA,NA,NA,NA,NA,NA,2
61,2022-11-29 16:45:01,NA,NA,NA,NA,NA,NA,NA,2
62,2022-11-29 16:45:02,NA,NA,NA,NA,NA,NA,NA,2
63,2022-11-29 16:45:03,NA,NA,NA,NA,NA,NA,NA,2
64,2022-11-29 16:45:04,NA,NA,NA,NA,NA,NA,NA,2
65,2022-11-29 16:45:05,NA,NA,NA,NA,NA,NA,NA,2
66,2022-11-29 16:45:06,NA,NA,NA,NA,NA,NA,NA,2
67,2022-11-29 16:45:07,NA,NA,NA,NA,NA,NA,NA,2
68,2022-11-29 16:45:08,NA,NA,NA,NA,NA,NA,NA,2
69,2022-11-29 16:45:09,NA,NA,NA,NA,NA,NA,NA,2
70,2022-11-29 16:45:10,NA,NA,NA,NA,NA,NA,NA,2
71,2022-11-29 16:45:11,NA,NA,NA,NA,NA,NA,NA,2
72,2022-11-29 16:45:12,NA,NA,NA,NA,NA,NA,NA,2
73,2022-11-29 16:45:13,NA,NA,NA,NA,NA,NA,NA,2
74,2022-11-29 16:45:14,NA,NA,NA,NA,NA,NA,NA,2
75,2022-11-29 16:45:15,NA,NA,NA,NA,NA,NA,NA,2
76,2022-11-29 16:45:16,NA,NA,NA,NA,NA,NA,NA,2
77,2022-11-29 16:45:17,NA,NA,NA,NA,NA,NA,NA,2
78,2022-11-29 16:45:18,NA,NA,NA,NA,NA,NA,NA,2
79,2022-11-29 16:45:19,NA,NA,NA,NA,NA,NA,NA,2
80,2022-11-29 16:45:20,NA,NA,NA,NA,NA,NA,NA,2
81,2022-11-29 16:45:21,NA,NA,NA,NA,NA,NA,NA,2
82,2022-11-29 16:45:22,NA,NA,NA,NA,NA,NA,NA,2
83,2022-11-29 16:45:23,NA,NA,NA,NA,NA,NA,NA,2
84,2022-11-29 16:45:24,NA,NA,NA,NA,NA,NA,NA,2
85,2022-11-29 16:45:25,NA,NA,NA,NA,NA,NA,NA,2
86,2022-11-29 16:45:26,NA,NA,NA,NA,NA,NA,NA,2
87,2022-11-29 16:45:27,NA,NA,NA,NA,NA,NA,NA,2
88,2022-11-29 16:45:28,NA,NA,NA,NA,NA,NA,NA,2
89,2022-11-29 16:45:29,NA,NA,NA,NA,NA,NA,NA,2
90,2022-11-29 16:45:30,NA,NA,NA,NA,NA,NA,NA,2
91,2022-11-29 16:45:31,NA,NA,NA,NA,NA,NA,NA,2
92,2022-11-29 16:45:32,NA,NA,NA,NA,NA,NA,NA,2
93,2022-11-29 16:45:33,NA,NA,NA,NA,NA,NA,NA,2
94,2022-11-29 16:45:34,NA,NA,NA,NA,NA,NA,NA,2
95,2022-11-29 16:45:35,NA,NA,NA,NA,NA,NA,NA,2
96,2022-11-29 16:45:36,NA,NA,NA,NA,NA,NA,NA,2
97,2022-11-29 16:45:37,NA,NA,NA,NA,NA,NA,NA,2
98,2022-11-29 16:45:38,NA,NA,NA,NA,NA,NA,NA,2
99,2022-11-29 16:45:39,NA,NA,NA,NA,NA,NA,NA,2
100,2022-11-29 16:45:40,NA,NA,NA,NA,NA,NA,NA,2
101,2022-11-29 16:45:41,NA,NA,NA,NA,NA,NA,NA,2
102,2022-11-29 16:45:42,NA,NA,NA,NA,NA,NA,NA,2
103,2022-11-29 16:45:43,NA,NA,NA,NA,NA,NA,NA,2
104,2022-11-29 16:45:44,NA,NA,NA,NA,NA,NA,NA,2
105,2022-11-29 16:45:45,NA,NA,NA,NA,NA,NA,NA,2
106,2022-11-29 16:45:46,NA,NA,NA,NA,NA,NA,NA,2
107,2022-11-29 16:45:47,NA,NA,NA,NA,NA,NA,NA,2
108,2022-11-29 16:45:48,NA,NA,NA,NA,NA,NA,NA,2
109,2022-11-29 16:45:49,NA,NA,NA,NA,NA,NA,NA,2
110,2022-11-29 16:45:50,NA,NA,NA,NA,NA,NA,NA,2
111,2022-11-29 16:45:51,NA,NA,NA,NA,NA,NA,NA,2
112,2022-11-29 16:45:52,NA,NA,NA,NA,NA,NA,NA,2
113,2022-11-29 16:45:53,NA,NA,NA,NA,NA,NA,NA,2
114,2022-11-29 16:45:54,NA,NA,NA,NA,NA,NA,NA,2
115,2022-11-29 16:45:55,NA,NA,NA,NA,NA,NA,NA,2
116,2022-11-29 16:45:56,NA,NA,NA,NA,NA,NA,NA,2
117,2022-11-29 16:45:57,NA,NA,NA,NA,NA,NA,NA,2
118,2022-11-29 16:45:58,NA,NA,NA,NA,NA,NA,NA,2
119,2022-11-29 16:45:59,NA,NA,NA,NA,NA,NA,NA,2
120,2022-11-29 16:46:00,NA,NA,NA,NA,NA,NA,NA,2
121,2022-11-29 16:46:01,NA,NA,NA,NA,NA,NA,NA,2
122,2022-11-29 16:46:02,NA,NA,NA,NA,NA,NA,NA,2
123,2022-11-29 16:46:03,NA,NA,NA,NA,NA,NA,NA,2
124,2022-11-29 16:46:04,NA,NA,NA,NA,NA,NA,NA,2
125,2022-11-29 16:46:05,NA,NA,NA,NA,NA,NA,NA,2
126,2022-11-29 16:46:06,NA,NA,NA,NA,NA,NA,NA,2
127,2022-11-29 16:46:07,NA,NA,NA,NA,NA,NA,NA,2
128,2022-11-29 16:46:08,NA,NA,NA,NA,NA,NA,NA,2
129,2022-11-29 16:46:09,NA,NA,NA,NA,NA,NA,NA,2
130,2022-11-29 16:46:10,NA,NA,NA,NA,NA,NA,NA,2
131,2022-11-29 16:46:11,NA,NA,NA,NA,NA,NA,NA,2
132,2022-11-29 16:46:12,NA,NA,NA,NA,NA,NA,NA,2
133,2022-11-29 16:46:13,NA,NA,NA,NA,NA,NA,NA,2
134,2022-11-29 16:46:14,NA,NA,NA,NA,NA,NA,NA,2
135,2022-11-29 16:46:15,NA,NA,NA,NA,NA,NA,NA,2
136,2022-11-29 16:46:16,NA,NA,NA,NA,NA,NA,NA,2
137,2022-11-29 16:46:17,NA,NA,NA,NA,NA,NA,NA,2
138,2022-11-29 16:46:18,NA,NA,NA,NA,NA,NA,NA,2
139,2022-11-29 16:46:19,NA,NA,NA,NA,NA,NA,NA,2
140,2022-11-29 16:46:20,NA,NA,NA,NA,NA,NA,NA,2
141,2022-11-29 16:46:21,NA,NA,NA,NA,NA,NA,NA,2
142,2022-11-29 16:46:22,NA,NA,NA,NA,NA,NA,NA,2
143,2022-11-29 16:46:23,NA,NA,NA,NA,NA,NA,NA,2
144,2022-11-29 16:46:24,NA,NA,NA,NA,NA,NA,NA,2
145,2022-11-29 16:46:25,NA,NA,NA,NA,NA,NA,NA,2
146,2022-11-29 16:46:26,NA,NA,NA,NA,NA,NA,NA,2
147,2022-11-29 16:46:27,NA,NA,NA,NA,NA,NA,NA,2
148,2022-11-29 16:46:28,NA,NA,NA,NA,NA,NA,NA,2
149,2022-11-29 16:46:29,NA,NA,NA,NA,NA,NA,NA,2
150,2022-11-29 16:46:30,NA,NA,NA,NA,NA,NA,NA,2
151,2022-11-29 16:46:31,NA,NA,NA,NA,NA,NA,NA,2
152,2022-11-29 16:46:32,NA,NA,NA,NA,NA,NA,NA,2
153,2022-11-29 16:46:33,NA,NA,NA,NA,NA,NA,NA,2
154,2022-11-29 16:46:34,NA,NA,NA,NA,NA,NA,NA,2
155,2022-11-29 16:46:35,NA,NA,NA,NA,NA,NA,NA,2
156,2022-11-29 16:46:36,NA,NA,NA,NA,NA,NA,NA,2
157,2022-11-29 16:46:37,NA,NA,NA,NA,NA,NA,NA,2
158,2022-11-29 16:46:38,NA,NA,NA,NA,NA,NA,NA,2
159,2022-11-29 16:46:39,NA,NA,NA,NA,NA,NA,NA,2
160,2022-11-29 16:46:40,NA,NA,NA,NA,NA,NA,NA,2
161,2022-11-29 16:46:41,NA,NA,NA,NA,NA,NA,NA,2
162,2022-11-29 16:46:42,NA,NA,NA,NA,NA,NA,NA,2
163,2022-11-29 16:46:43,NA,NA,NA,NA,NA,NA,NA,2
164,2022-11-29 16:46:44,NA,NA,NA,NA,NA,NA,NA,2
165,2022-11-29 16:46:45,NA,NA,NA,NA,NA,NA,NA,2
166,2022-11-29 16:46:46,NA,NA,NA,NA,NA,NA,NA,2
167,2022-11-29 16:46:47,NA,NA,NA,NA,NA,NA,NA,2
168,2022-11-29 16:46:48,NA,NA,NA,NA,NA,NA,NA,2
169,2022-11-29 16:46:49,NA,NA,NA,NA,NA,NA,NA,2
170,2022-11-29 16:46:50,NA,NA,NA,NA,NA,NA,NA,2
171,2022-11-29 16:46:51,NA,NA,NA,NA,NA,NA,NA,2
172,2022-11-29 16:46:52,NA,NA,NA,NA,NA,NA,NA,2
173,2022-11-29 16:46:53,NA,NA,NA,NA,NA,NA,NA,2
174,2022-11-29 16:46:54,NA,NA,NA,NA,NA,NA,NA,2
175,2022-11-29 16:46:55,NA,NA,NA,NA,NA,NA,NA,2
176,2022-11-29 16:46:56,NA,NA,NA,NA,NA,NA,NA,2
177,2022-11-29 16:46:57,NA,NA,NA,NA,NA,NA,NA,2
178,2022-11-29 16:46:58,NA,NA,NA,NA,NA,NA,NA,2
179,2022-11-29 16:46:59,NA,NA,NA,NA,NA,NA,NA,2
180,2022-11-29 16:47:00,NA,NA,NA,NA,NA,NA,NA,2
181,2022-11-29 16:47:01,NA,NA,NA,NA,NA,NA,NA,2
182,2022-11-29 16:47:02,NA,NA,NA,NA,NA,NA,NA,2
183,2022-11-29 16:47:03,NA,NA,NA,NA,NA,NA,NA,2
184,2022-11-29 16:47:04,NA,NA,NA,NA,NA,NA,NA,2
185,2022-11-29 16:47:05,NA,NA,NA,NA,NA,NA,NA,2
186,2022-11-29 16:47:06,NA,NA,NA,NA,NA,NA,NA,2
187,2022-11-29 16:47:07,NA,NA,NA,NA,NA,NA,NA,2
188,2022-11-29 16:47:08,NA,NA,NA,NA,NA,NA,NA,2
189,2022-11-29 16:47:09,NA,NA,NA,NA,NA,NA,NA,2
190,2022-11-29 16:47:10,NA,NA,NA,NA,NA,NA,NA,2
191,2022-11-29 16:47:11,NA,NA,NA,NA,NA,NA,NA,2
192,2022-11-29 16:47:12,NA,NA,NA,NA,NA,NA,NA,2
193,2022-11-29 16:47:13,NA,NA,NA,NA,NA,NA,NA,2
194,2022-11-29 16:47:14,NA,NA,NA,NA,NA,NA,NA,2
195,2022-11-29 16:47:15,NA,NA,NA,NA,NA,NA,NA,2
196,2022-11-29 16:47:16,NA,NA,NA,NA,NA,NA,NA,2
197,2022-11-29 16:47:17,NA,NA,NA,NA,NA,NA,NA,2
198,2022-11-29 16:47:18,NA,NA,NA,NA,NA,NA,NA,2
199,2022-11-29 16:47:19,NA,NA,NA,NA,NA,NA,NA,2
200,2022-11-29 16:47:20,NA,NA,NA,NA,NA,NA,NA,2
201,2022-11-29 16:47:21,NA,NA,NA,NA,NA,NA,NA,2
202,2022-11-29 16:47:22,NA,NA,NA,NA,NA,NA,NA,2
203,2022-11-29 16:47:23,NA,NA,NA,NA,NA,NA,NA,2
204,2022-11-29 16:47:24,NA,NA,NA,NA,NA,NA,NA,2
205,2022-11-29 16:47:25,NA,NA,NA,NA,NA,NA,NA,2
206,2022-11-29 16:47:26,NA,NA,NA,NA,NA,NA,NA,2
207,2022-11-29 16:47:27,NA,NA,NA,NA,NA,NA,NA,2
208,2022-11-29 16:47:28,NA,NA,NA,NA,NA,NA,NA,2
209,2022-11-29 16:47:29,NA,NA,NA,NA,NA,NA,NA,2
210,2022-11-29 16:47:30,NA,NA,NA,NA,NA,NA,NA,2
211,2022-11-29 16:47:31,NA,NA,NA,NA,NA,NA,NA,2
212,2022-11-29 16:47:32,NA,NA,NA,NA,NA,NA,NA,2
213,2022-11-29 16:47:33,NA,NA,NA,NA,NA,NA,NA,2
214,2022-11-29 16:47:34,NA,NA,NA,NA,NA,NA,NA,2
215,2022-11-29 16:47:35,NA,NA,NA,NA,NA,NA,NA,2
216,2022-11-29 16:47:36,NA,NA,NA,NA,NA,NA,NA,2
217,2022-11-29 16:47:37,NA,NA,NA,NA,NA,NA,NA,2
218,2022-11-29 16:47:38,NA,NA,NA,NA,NA,NA,NA,2
219,2022-11-29 16:47:39,NA,NA,NA,NA,NA,NA,NA,2
220,2022-11-29 16:47:40,NA,NA,NA,NA,NA,NA,NA,2
221,2022-11-29 16:47:41,NA,NA,NA,NA,NA,NA,NA,2
222,2022-11-29 16:47:42,NA,NA,NA,NA,NA,NA,NA,2
223,2022-11-29 16:47:43,NA,NA,NA,NA,NA,NA,NA,2
224,2022-11-29 16:47:44,NA,NA,NA,NA,NA,NA,NA,2
225,2022-11-29 16:47:45,NA,NA,NA,NA,NA,NA,NA,2
226,2022-11-29 16:47:46,NA,NA,NA,NA,NA,NA,NA,2
227,2022-11-29 16:47:47,NA,NA,NA,NA,NA,NA,NA,2
228,2022-11-29 16:47:48,NA,NA,NA,NA,NA,NA,NA,2
229,2022-11-29 16:47:49,NA,NA,NA,NA,NA,NA,NA,2
230,2022-11-29 16:47:50,NA,NA,NA,NA,NA,NA,NA,2
231,2022-11-29 16:47:51,NA,NA,NA,NA,NA,NA,NA,2
232,2022-11-29 16:47:52,NA,NA,NA,NA,NA,NA,NA,2
233,2022-11-29 16:47:53,NA,NA,NA,NA,NA,NA,NA,2
234,2022-11-29 16:47:54,NA,NA,NA,NA,NA,NA,NA,2
235,2022-11-29 16:47:55,NA,NA,NA,NA,NA,NA,NA,2
236,2022-11-29 16:47:56,NA,NA,NA,NA,NA,NA,NA,2
237,2022-11-29 16:47:57,NA,NA,NA,NA,NA,NA,NA,2
238,2022-11-29 16:47:58,NA,NA,NA,NA,NA,NA,NA,2
239,2022-11-29 16:47:59,NA,NA,NA,NA,NA,NA,NA,2
240,2022-11-29 16:48:00,NA,NA,NA,NA,NA,NA,NA,2
241,2022-11-29 16:48:01,NA,NA,NA,NA,NA,NA,NA,2
242,2022-11-29 16:48:02,NA,NA,NA,NA,NA,NA,NA,2
243,2022-11-29 16:48:03,NA,NA,NA,NA,NA,NA,NA,2
244,2022-11-29 16:48:04,NA,NA,NA,NA,NA,NA,NA,2
245,2022-11-29 16:48:05,NA,NA,NA,NA,NA,NA,NA,2
246,2022-11-29 16:48:06,NA,NA,NA,NA,NA,NA,NA,2
247,2022-11-29 16:48:07,NA,NA,NA,NA,NA,NA,NA,2
248,2022-11-29 16:48:08,NA,NA,NA,NA,NA,NA,NA,2
249,2022-11-29 16:48:09,NA,NA,NA,NA,NA,NA,NA,2
250,2022-11-29 16:48:10,NA,NA,NA,NA,NA,NA,NA,2
251,2022-11-29 16:48:11,NA,NA,NA,NA,NA,NA,NA,2
252,2022-11-29 16:48:12,NA,NA,NA,NA,NA,NA,NA,2
253,2022-11-29 16:48:13,NA,NA,NA,NA,NA,NA,NA,2
254,2022-11-29 16:48:14,NA,NA,NA,NA,NA,NA,NA,2
255,2022-11-29 16:48:15,NA,NA,NA,NA,NA,NA,NA,2
256,2022-11-29 16:48:16,NA,NA,NA,NA,NA,NA,NA,2
257,2022-11-29 16:48:17,NA,NA,NA,NA,NA,NA,NA,2
258,2022-11-29 16:48:18,NA,NA,NA,NA,NA,NA,NA,2
259,2022-11-29 16:48:19,NA,NA,NA,NA,NA,NA,NA,2
260,2022-11-29 16:48:20,NA,NA,NA,NA,NA,NA,NA,2
261,2022-11-29 16:48:21,NA,NA,NA,NA,NA,NA,NA,2
262,2022-11-29 16:48:22,NA,NA,NA,NA,NA,NA,NA,2
263,2022-11-29 16:48:23,NA,NA,NA,NA,NA,NA,NA,2
264,2022-11-29 16:48:24,NA,NA,NA,NA,NA,NA,NA,2
265,2022-11-29 16:48:25,NA,NA,NA,NA,NA,NA,NA,2
266,2022-11-29 16:48:26,NA,NA,NA,NA,NA,NA,NA,2
267,2022-11-29 16:48:27,NA,NA,NA,NA,NA,NA,NA,2
268,2022-11-29 16:48:28,NA,NA,NA,NA,NA,NA,NA,2
269,2022-11-29 16:48:29,NA,NA,NA,NA,NA,NA,NA,2
270,2022-11-29 16:48:30,NA,NA,NA,NA,NA,NA,NA,2
271,2022-11-29 16:48:31,NA,NA,NA,NA,NA,NA,NA,2
272,2022-11-29 16:48:32,NA,NA,NA,NA,NA,NA,NA,2
273,2022-11-29 16:48:33,NA,NA,NA,NA,NA,NA,NA,2
274,2022-11-29 16:48:34,NA,NA,NA,NA,NA,NA,NA,2
275,2022-11-29 16:48:35,NA,NA,NA,NA,NA,NA,NA,2
276,2022-11-29 16:48:36,NA,NA,NA,NA,NA,NA,NA,2
277,2022-11-29 16:48:37,NA,NA,NA,NA,NA,NA,NA,2
278,2022-11-29 16:48:38,NA,NA,NA,NA,NA,NA,NA,2
279,2022-11-29 16:48:39,NA,NA,NA,NA,NA,NA,NA,2
280,2022-11-29 16:48:40,NA,NA,NA,NA,NA,NA,NA,2
281,2022-11-29 16:48:41,NA,NA,NA,NA,NA,NA,NA,2
282,2022-11-29 16:48:42,NA,NA,NA,NA,NA,NA,NA,2
283,2022-11-29 16:48:43,NA,NA,NA,NA,NA,NA,NA,2
284,2022-11-29 16:48:44,NA,NA,NA,NA,NA,NA,NA,2
285,2022-11-29 16:48:45,NA,NA,NA,NA,NA,NA,NA,2
286,2022-11-29 16:48:46,NA,NA,NA,NA,NA,NA,NA,2
287,2022-11-29 16:48:47,NA,NA,NA,NA,NA,NA,NA,2
288,2022-11-29 16:48:48,NA,NA,NA,NA,NA,NA,NA,2
289,2022-11-29 16:48:49,NA,NA,NA,NA,NA,NA,NA,2
290,2022-11-29 16:48:50,NA,NA,NA,NA,NA,NA,NA,2
291,2022-11-29 16:48:51,NA,NA,NA,NA,NA,NA,NA,2
292,2022-11-29 16:48:52,NA,NA,NA,NA,NA,NA,NA,2
293,2022-11-29 16:48:53,NA,NA,NA,NA,NA,NA,NA,2
294,2022-11-29 16:48:54,NA,NA,NA,NA,NA,NA,NA,2
295,2022-11-29 16:48:55,NA,NA,NA,NA,NA,NA,NA,2
296,2022-11-29 16:48:56,NA,NA,NA,NA,NA,NA,NA,2
297,2022-11-29 16:48:57,NA,NA,NA,NA,NA,NA,NA,2
298,2022-11-29 16:48:58,NA,NA,NA,NA,NA,NA,NA,2
299,2022-11-29 16:48:59,NA,NA,NA,NA,NA,NA,NA,2
300,2022-11-29 16:49:00,NA,NA,NA,NA,NA,NA,NA,2
301,2022-11-29 16:49:01,NA,NA,NA,NA,NA,NA,NA,2
302,2022-11-29 16:49:02,NA,NA,NA,NA,NA,NA,NA,2
303,2022-11-29 16:49:03,NA,NA,NA,NA,NA,NA,NA,2
304,2022-11-29 16:49:04,NA,NA,NA,NA,NA,NA,NA,2
305,2022-11-29 16:49:05,NA,NA,NA,NA,NA,NA,NA,2
306,2022-11-29 16:49:06,NA,NA,NA,NA,NA,NA,NA,2
307,2022-11-29 16:49:07,NA,NA,NA,NA,NA,NA,NA,2
308,2022-11-29 16:49:08,NA,NA,NA,NA,NA,NA,NA,2
309,2022-11-29 16:49:09,NA,NA,NA,NA,NA,NA,NA,2
310,2022-11-29 16:49:10,NA,NA,NA,NA,NA,NA,NA,2
311,2022-11-29 16:49:11,NA,NA,NA,NA,NA,NA,NA,2
312,2022-11-29 16:49:12,NA,NA,NA,NA,NA,NA,NA,2
313,2022-11-29 16:49:13,NA,NA,NA,NA,NA,NA,NA,2
314,2022-11-29 16:49:14,NA,NA,NA,NA,NA,NA,NA,2
315,2022-11-29 16:49:15,NA,NA,NA,NA,NA,NA,NA,2
316,2022-11-29 16:49:16,NA,NA,NA,NA,NA,NA,NA,2
317,2022-11-29 16:49:17,NA,NA,NA,NA,NA,NA,NA,2
318,2022-11-29 16:49:18,NA,NA,NA,NA,NA,NA,NA,2
319,2022-11-29 16:49:19,NA,NA,NA,NA,NA,NA,NA,2
320,2022-11-29 16:49:20,NA,NA,NA,NA,NA,NA,NA,2
321,2022-11-29 16:49:21,NA,NA,NA,NA,NA,NA,NA,2
322,2022-11-29 16:49:22,NA,NA,NA,NA,NA,NA,NA,2
323,2022-11-29 16:49:23,NA,NA,NA,NA,NA,NA,NA,2
324,2022-11-29 16:49:24,NA,NA,NA,NA,NA,NA,NA,2
325,2022-11-29 16:49:25,NA,NA,NA,NA,NA,NA,NA,2
326,2022-11-29 16:49:26,NA,NA,NA,NA,NA,NA,NA,2
327,2022-11-29 16:49:27,NA,NA,NA,NA,NA,NA,NA,2
328,2022-11-29 16:49:28,NA,NA,NA,NA,NA,NA,NA,2
329,2022-11-29 16:49:29,NA,NA,NA,NA,NA,NA,NA,2
330,2022-11-29 16:49:30,NA,NA,NA,NA,NA,NA,NA,2
331,2022-11-29 16:49:31,NA,NA,NA,NA,NA,NA,NA,2
332,2022-11-29 16:49:32,NA,NA,NA,NA,NA,NA,NA,2
333,2022-11-29 16:49:33,NA,NA,NA,NA,NA,NA,NA,2
334,2022-11-29 16:49:34,NA,NA,NA,NA,NA,NA,NA,2
335,2022-11-29 16:49:35,NA,NA,NA,NA,NA,NA,NA,2
336,2022-11-29 16:49:36,NA,NA,NA,NA,NA,NA,NA,2
337,2022-11-29 16:49:37,NA,NA,NA,NA,NA,NA,NA,2
338,2022-11-29 16:49:38,NA,NA,NA,NA,NA,NA,NA,2
339,2022-11-29 16:49:39,NA,NA,NA,NA,NA,NA,NA,2
340,2022-11-29 16:49:40,NA,NA,NA,NA,NA,NA,NA,2
341,2022-11-29 16:49:41,NA,NA,NA,NA,NA,NA,NA,2
342,2022-11-29 16:49:42,NA,NA,NA,NA,NA,NA,NA,2
343,2022-11-29 16:49:43,NA,NA,NA,NA,NA,NA,NA,2
344,2022-11-29 16:49:44,NA,NA,NA,NA,NA,NA,NA,2
345,2022-11-29 16:49:45,NA,NA,NA,NA,NA,NA,NA,2
346,2022-11-29 16:49:46,NA,NA,NA,NA,NA,NA,NA,2
347,2022-11-29 16:49:47,NA,NA,NA,NA,NA,NA,NA,2
348,2022-11-29 16:49:48,NA,NA,NA,NA,NA,NA,NA,2
349,2022-11-29 16:49:49,NA,NA,NA,NA,NA,NA,NA,2
350,2022-11-29 16:49:50,NA,NA,NA,NA,NA,NA,NA,2
351,2022-11-29 16:49:51,NA,NA,NA,NA,NA,NA,NA,2
352,2022-11-29 16:49:52,NA,NA,NA,NA,NA,NA,NA,2
353,2022-11-29 16:49:53,NA,NA,NA,NA,NA,NA,NA,2
354,2022-11-29 16:49:54,NA,NA,NA,NA,NA,NA,NA,2
355,2022-11-29 16:49:55,NA,NA,NA,NA,NA,NA,NA,2
356,2022-11-29 16:49:56,NA,NA,NA,NA,NA,NA,NA,2
357,2022-11-29 16:49:57,NA,NA,NA,NA,NA,NA,NA,2
358,2022-11-29 16:49:58,NA,NA,NA,NA,NA,NA,NA,2
359,2022-11-29 16:49:59,NA,NA,NA,NA,NA,NA,NA,2
360,2022-11-29 16:50:00,NA,NA,NA,NA,NA,NA,NA,2
361,2022-11-29 16:50:01,NA,NA,NA,NA,NA,NA,NA,2
362,2022-11-29 16:50:02,NA,NA,NA,NA,NA,NA,NA,2
363,2022-11-29 16:50:03,NA,NA,NA,NA,NA,NA,NA,2
