,datetime_utc,flow_rate,meter,qc_flag,meter_sigma_kgh_gas,methane_fraction_km,gas_comp_sigma_km,kgh_ch4_km,combined_uncertainty_kgh_ch4_km,CI95_upper_km,CI95_lower_km,methane_fraction_su_raw,gas_comp_sigma_su_raw,kgh_ch4_su_raw,combined_uncertainty_kgh_ch4_su_raw,CI95_upper_su_raw,CI95_lower_su_raw,methane_fraction_su_normalized,gas_comp_sigma_su_normalized,kgh_ch4_su_normalized,combined_uncertainty_kgh_ch4_su_normalized,CI95_upper_su_normalized,CI95_lower_su_normalized
2840,2022-10-27 16:37:20,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2841,2022-10-27 16:37:21,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2842,2022-10-27 16:37:22,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2843,2022-10-27 16:37:23,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2844,2022-10-27 16:37:24,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2845,2022-10-27 16:37:25,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2846,2022-10-27 16:37:26,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2847,2022-10-27 16:37:27,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2848,2022-10-27 16:37:28,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2849,2022-10-27 16:37:29,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2850,2022-10-27 16:37:30,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2851,2022-10-27 16:37:31,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2852,2022-10-27 16:37:32,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2853,2022-10-27 16:37:33,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2854,2022-10-27 16:37:34,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2855,2022-10-27 16:37:35,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2856,2022-10-27 16:37:36,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2857,2022-10-27 16:37:37,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2858,2022-10-27 16:37:38,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2859,2022-10-27 16:37:39,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2860,2022-10-27 16:37:40,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2861,2022-10-27 16:37:41,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2862,2022-10-27 16:37:42,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2863,2022-10-27 16:37:43,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2864,2022-10-27 16:37:44,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2865,2022-10-27 16:37:45,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2866,2022-10-27 16:37:46,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2867,2022-10-27 16:37:47,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2868,2022-10-27 16:37:48,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2869,2022-10-27 16:37:49,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2870,2022-10-27 16:37:50,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2871,2022-10-27 16:37:51,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2872,2022-10-27 16:37:52,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2873,2022-10-27 16:37:53,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2874,2022-10-27 16:37:54,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2875,2022-10-27 16:37:55,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2876,2022-10-27 16:37:56,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2877,2022-10-27 16:37:57,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2878,2022-10-27 16:37:58,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2879,2022-10-27 16:37:59,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2880,2022-10-27 16:38:00,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2881,2022-10-27 16:38:01,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2882,2022-10-27 16:38:02,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2883,2022-10-27 16:38:03,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2884,2022-10-27 16:38:04,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2885,2022-10-27 16:38:05,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2886,2022-10-27 16:38:06,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2887,2022-10-27 16:38:07,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2888,2022-10-27 16:38:08,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2889,2022-10-27 16:38:09,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2890,2022-10-27 16:38:10,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2891,2022-10-27 16:38:11,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2892,2022-10-27 16:38:12,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2893,2022-10-27 16:38:13,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2894,2022-10-27 16:38:14,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2895,2022-10-27 16:38:15,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2896,2022-10-27 16:38:16,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2897,2022-10-27 16:38:17,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2898,2022-10-27 16:38:18,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2899,2022-10-27 16:38:19,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2900,2022-10-27 16:38:20,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2901,2022-10-27 16:38:21,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2902,2022-10-27 16:38:22,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2903,2022-10-27 16:38:23,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2904,2022-10-27 16:38:24,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2905,2022-10-27 16:38:25,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2906,2022-10-27 16:38:26,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2907,2022-10-27 16:38:27,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2908,2022-10-27 16:38:28,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2909,2022-10-27 16:38:29,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2910,2022-10-27 16:38:30,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2911,2022-10-27 16:38:31,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2912,2022-10-27 16:38:32,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2913,2022-10-27 16:38:33,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2914,2022-10-27 16:38:34,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2915,2022-10-27 16:38:35,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2916,2022-10-27 16:38:36,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2917,2022-10-27 16:38:37,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2918,2022-10-27 16:38:38,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2919,2022-10-27 16:38:39,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2920,2022-10-27 16:38:40,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2921,2022-10-27 16:38:41,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2922,2022-10-27 16:38:42,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2923,2022-10-27 16:38:43,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2924,2022-10-27 16:38:44,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2925,2022-10-27 16:38:45,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2926,2022-10-27 16:38:46,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2927,2022-10-27 16:38:47,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2928,2022-10-27 16:38:48,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2929,2022-10-27 16:38:49,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2930,2022-10-27 16:38:50,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2931,2022-10-27 16:38:51,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2932,2022-10-27 16:38:52,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2933,2022-10-27 16:38:53,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2934,2022-10-27 16:38:54,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2935,2022-10-27 16:38:55,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2936,2022-10-27 16:38:56,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2937,2022-10-27 16:38:57,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2938,2022-10-27 16:38:58,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2939,2022-10-27 16:38:59,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2940,2022-10-27 16:39:00,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2941,2022-10-27 16:39:01,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2942,2022-10-27 16:39:02,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2943,2022-10-27 16:39:03,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2944,2022-10-27 16:39:04,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2945,2022-10-27 16:39:05,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2946,2022-10-27 16:39:06,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2947,2022-10-27 16:39:07,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2948,2022-10-27 16:39:08,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2949,2022-10-27 16:39:09,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2950,2022-10-27 16:39:10,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2951,2022-10-27 16:39:11,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2952,2022-10-27 16:39:12,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2953,2022-10-27 16:39:13,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2954,2022-10-27 16:39:14,0.0,None,2,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2955,2022-10-27 16:39:15,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2956,2022-10-27 16:39:16,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2957,2022-10-27 16:39:17,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2958,2022-10-27 16:39:18,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2959,2022-10-27 16:39:19,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2960,2022-10-27 16:39:20,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2961,2022-10-27 16:39:21,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2962,2022-10-27 16:39:22,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2963,2022-10-27 16:39:23,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2964,2022-10-27 16:39:24,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2965,2022-10-27 16:39:25,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
2966,2022-10-27 16:39:26,0.0,None,0,0.0,0.950644,0.0013657668785948,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0,0.88,0.0225,0.0,0.0,0.0,0.0
