,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc
0,2022-10-17 17:09:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1,2022-10-17 17:09:01,NA,NA,NA,NA,NA,NA,NA,NA,1
2,2022-10-17 17:09:02,NA,NA,NA,NA,NA,NA,NA,NA,1
3,2022-10-17 17:09:03,NA,NA,NA,NA,NA,NA,NA,NA,1
4,2022-10-17 17:09:04,NA,NA,NA,NA,NA,NA,NA,NA,1
5,2022-10-17 17:09:05,NA,NA,NA,NA,NA,NA,NA,NA,1
6,2022-10-17 17:09:06,NA,NA,NA,NA,NA,NA,NA,NA,1
7,2022-10-17 17:09:07,NA,NA,NA,NA,NA,NA,NA,NA,1
8,2022-10-17 17:09:08,NA,NA,NA,NA,NA,NA,NA,NA,1
9,2022-10-17 17:09:09,NA,NA,NA,NA,NA,NA,NA,NA,1
10,2022-10-17 17:09:10,NA,NA,NA,NA,NA,NA,NA,NA,1
11,2022-10-17 17:09:11,NA,NA,NA,NA,NA,NA,NA,NA,1
12,2022-10-17 17:09:12,NA,NA,NA,NA,NA,NA,NA,NA,1
13,2022-10-17 17:09:13,NA,NA,NA,NA,NA,NA,NA,NA,1
14,2022-10-17 17:09:14,NA,NA,NA,NA,NA,NA,NA,NA,1
15,2022-10-17 17:09:15,NA,NA,NA,NA,NA,NA,NA,NA,1
16,2022-10-17 17:09:16,NA,NA,NA,NA,NA,NA,NA,NA,1
17,2022-10-17 17:09:17,NA,NA,NA,NA,NA,NA,NA,NA,1
18,2022-10-17 17:09:18,NA,NA,NA,NA,NA,NA,NA,NA,1
19,2022-10-17 17:09:19,NA,NA,NA,NA,NA,NA,NA,NA,1
20,2022-10-17 17:09:20,NA,NA,NA,NA,NA,NA,NA,NA,1
21,2022-10-17 17:09:21,NA,NA,NA,NA,NA,NA,NA,NA,1
22,2022-10-17 17:09:22,NA,NA,NA,NA,NA,NA,NA,NA,1
23,2022-10-17 17:09:23,NA,NA,NA,NA,NA,NA,NA,NA,1
24,2022-10-17 17:09:24,NA,NA,NA,NA,NA,NA,NA,NA,1
25,2022-10-17 17:09:25,NA,NA,NA,NA,NA,NA,NA,NA,1
26,2022-10-17 17:09:26,NA,NA,NA,NA,NA,NA,NA,NA,1
27,2022-10-17 17:09:27,NA,NA,NA,NA,NA,NA,NA,NA,1
28,2022-10-17 17:09:28,NA,NA,NA,NA,NA,NA,NA,NA,1
29,2022-10-17 17:09:29,NA,NA,NA,NA,NA,NA,NA,NA,1
30,2022-10-17 17:09:30,NA,NA,NA,NA,NA,NA,NA,NA,1
31,2022-10-17 17:09:31,NA,NA,NA,NA,NA,NA,NA,NA,1
32,2022-10-17 17:09:32,NA,NA,NA,NA,NA,NA,NA,NA,1
33,2022-10-17 17:09:33,NA,NA,NA,NA,NA,NA,NA,NA,1
34,2022-10-17 17:09:34,NA,NA,NA,NA,NA,NA,NA,NA,1
35,2022-10-17 17:09:35,NA,NA,NA,NA,NA,NA,NA,NA,1
36,2022-10-17 17:09:36,NA,NA,NA,NA,NA,NA,NA,NA,1
37,2022-10-17 17:09:37,NA,NA,NA,NA,NA,NA,NA,NA,1
38,2022-10-17 17:09:38,NA,NA,NA,NA,NA,NA,NA,NA,1
39,2022-10-17 17:09:39,NA,NA,NA,NA,NA,NA,NA,NA,1
40,2022-10-17 17:09:40,NA,NA,NA,NA,NA,NA,NA,NA,1
41,2022-10-17 17:09:41,NA,NA,NA,NA,NA,NA,NA,NA,1
42,2022-10-17 17:09:42,NA,NA,NA,NA,NA,NA,NA,NA,1
43,2022-10-17 17:09:43,NA,NA,NA,NA,NA,NA,NA,NA,1
44,2022-10-17 17:09:44,NA,NA,NA,NA,NA,NA,NA,NA,1
45,2022-10-17 17:09:45,NA,NA,NA,NA,NA,NA,NA,NA,1
46,2022-10-17 17:09:46,NA,NA,NA,NA,NA,NA,NA,NA,1
47,2022-10-17 17:09:47,NA,NA,NA,NA,NA,NA,NA,NA,1
48,2022-10-17 17:09:48,NA,NA,NA,NA,NA,NA,NA,NA,1
49,2022-10-17 17:09:49,NA,NA,NA,NA,NA,NA,NA,NA,1
50,2022-10-17 17:09:50,NA,NA,NA,NA,NA,NA,NA,NA,1
51,2022-10-17 17:09:51,NA,NA,NA,NA,NA,NA,NA,NA,1
52,2022-10-17 17:09:52,NA,NA,NA,NA,NA,NA,NA,NA,1
53,2022-10-17 17:09:53,NA,NA,NA,NA,NA,NA,NA,NA,1
54,2022-10-17 17:09:54,NA,NA,NA,NA,NA,NA,NA,NA,1
55,2022-10-17 17:09:55,NA,NA,NA,NA,NA,NA,NA,NA,1
56,2022-10-17 17:09:56,NA,NA,NA,NA,NA,NA,NA,NA,1
57,2022-10-17 17:09:57,NA,NA,NA,NA,NA,NA,NA,NA,1
58,2022-10-17 17:09:58,NA,NA,NA,NA,NA,NA,NA,NA,1
